Date,USD_TRY,USD_TRY_Lag_1M,USD_TRY_Lag_3M,USD_TRY_Change,USD_TRY_Volatility
2016-08-29,2.9534599781036377,3.0103600025177,2.9532699584960938,0.6859042924999059,0.3569394106009213
2016-08-30,2.9507501125335693,3.0103600025177,2.946700096130371,-0.0917522360268541,0.3567742880721501
2016-08-31,2.9632999897003174,2.9863901138305664,2.942460060119629,0.4253114187284579,0.3398685417439916
2016-09-01,2.9570701122283936,2.9887499809265137,2.9481799602508545,-0.2102344512394105,0.3409080526527474
2016-09-02,2.9610300064086914,2.9913198947906494,2.9481799602508545,0.1339127592518751,0.3416059174965524
2016-09-03,2.9610300064086914,3.012120008468628,2.9481799602508545,0.0,0.3128362433968355
2016-09-04,2.9610300064086914,3.009660005569458,2.906909942626953,0.0,0.3129652851997352
2016-09-05,2.9502999782562256,3.009660005569458,2.905319929122925,-0.3623748536570881,0.3177729298691425
2016-09-06,2.945499897003174,3.009660005569458,2.8961598873138428,-0.1626980743798411,0.3179978965219948
2016-09-07,2.9219000339508057,2.995429992675781,2.891279935836792,-0.8012175819927636,0.3373589858807576
2016-09-08,2.933799982070923,2.980449914932251,2.894629955291748,0.4072674623309069,0.3392754806398965
2016-09-09,2.9530999660491943,2.9680299758911133,2.894629955291748,0.6578493454297396,0.3557673034140243
2016-09-10,2.9530999660491943,2.9553699493408203,2.894629955291748,0.0,0.3472230360919457
2016-09-11,2.9530999660491943,2.9595000743865967,2.929409980773926,0.0,0.3461919613135751
2016-09-12,2.968300104141236,2.9595000743865967,2.9219799041748047,0.5147180341604329,0.3590482004802536
2016-09-13,2.969500064849853,2.9595000743865967,2.9344799518585205,0.0404258554228986,0.3590832124431719
2016-09-14,2.9815499782562256,2.959700107574463,2.9228100776672363,0.4057892959494324,0.3662071202259602
2016-09-15,2.979300022125244,2.941659927368164,2.9296200275421143,-0.0754626334420027,0.3467534894595164
2016-09-16,2.9661099910736084,2.927500009536743,2.9296200275421143,-0.4427224835928722,0.3448052359369951
2016-09-17,2.9661099910736084,2.9177000522613525,2.9296200275421143,0.0,0.3374549992535595
2016-09-18,2.9661099910736084,2.9267001152038574,2.91129994392395,0.0,0.334162223758041
2016-09-19,2.977799892425537,2.9267001152038574,2.901319980621338,0.3941155718132139,0.3400222877325924
2016-09-20,2.975399971008301,2.9267001152038574,2.9114999771118164,-0.0805937774173815,0.3408160204525799
2016-09-21,2.9763600826263428,2.9321000576019287,2.8893001079559326,0.0322683211466445,0.3399625798400246
2016-09-22,2.9540998935699463,2.9402201175689697,2.86417007446289,-0.7478997311627045,0.3668526547101848
2016-09-23,2.941819906234741,2.9488000869750977,2.86417007446289,-0.4156930292687266,0.3712486572125106
2016-09-24,2.941819906234741,2.950700044631958,2.86417007446289,0.0,0.3710060660777842
2016-09-25,2.941819906234741,2.933340072631836,2.9411299228668213,0.0,0.3545313892476244
2016-09-26,2.9883999824523926,2.933340072631836,2.9364500045776367,1.5833761991661088,0.4562287772606735
2016-09-27,2.980259895324707,2.933340072631836,2.9061100482940674,-0.2723894784996461,0.4602190400905322
2016-09-28,2.9732298851013184,2.9534599781036377,2.887860059738159,-0.2358858109796746,0.4471566823903771
2016-09-29,2.977999925613404,2.9507501125335693,2.881779909133911,0.1604329532669979,0.4472915026811235
2016-09-30,2.997080087661743,2.9632999897003174,2.881779909133911,0.6407039128588865,0.4554826600067511
2016-10-01,2.997080087661743,2.9570701122283936,2.881779909133911,0.0,0.4531303963575572
2016-10-02,2.997080087661743,2.9610300064086914,2.901520013809204,0.0,0.4528919662741736
2016-10-03,3.001569986343384,2.9610300064086914,2.90487003326416,0.1498090992003931,0.453246268624293
2016-10-04,3.019599914550781,2.9610300064086914,2.924870014190674,0.6006832520790928,0.4642632351569571
2016-10-05,3.058069944381714,2.9502999782562256,2.9371800422668457,1.2740108265851369,0.506374914300721
2016-10-06,3.05162000656128,2.945499897003174,2.932919979095459,-0.2109153138333042,0.5073816062880795
2016-10-07,3.0421900749206543,2.9219000339508057,2.932919979095459,-0.3090139539113523,0.4840092012714821
2016-10-08,3.0421900749206543,2.933799982070923,2.932919979095459,0.0,0.4818361285246463
2016-10-09,3.0421900749206543,2.9530999660491943,2.891619920730591,0.0,0.4714722980986977
2016-10-10,3.0494000911712646,2.9530999660491943,2.903409957885742,0.2370008471873186,0.4717211210190313
2016-10-11,3.069380044937134,2.9530999660491943,2.8868799209594727,0.6552093253920921,0.4816081990954752
2016-10-12,3.081290006637573,2.968300104141236,2.898900032043457,0.388024992867364,0.4786642329936703
2016-10-13,3.085400104522705,2.969500064849853,2.8837599754333496,0.1333888688269446,0.478393924360999
2016-10-14,3.081929922103882,2.9815499782562256,2.8837599754333496,-0.1124710670015405,0.4774033712413502
2016-10-15,3.081929922103882,2.979300022125244,2.8837599754333496,0.0,0.476582224194046
2016-10-16,3.081929922103882,2.9661099910736084,2.966259956359864,0.0,0.4654722490757732
2016-10-17,3.092099905014038,2.9661099910736084,2.9803099632263184,0.329987480805971,0.4662218540615269
2016-10-18,3.09529995918274,2.9661099910736084,3.0438899993896484,0.1034912928755016,0.4655340994523343
2016-10-19,3.094500064849853,2.977799892425537,3.0819098949432373,-0.0258422234818533,0.4640422730047497
2016-10-20,3.059499979019165,2.975399971008301,3.064169883728028,-1.1310416900051523,0.517029109094046
2016-10-21,3.0597000122070312,2.9763600826263428,3.064169883728028,0.0065381006451259,0.5171567832725723
2016-10-22,3.0597000122070312,2.9540998935699463,3.064169883728028,0.0,0.4926494484540379
2016-10-23,3.0597000122070312,2.941819906234741,3.0570499897003174,0.0,0.4828605850101822
2016-10-24,3.079969882965088,2.941819906234741,3.0352399349212646,0.6624790233417555,0.4916757260132842
2016-10-25,3.081779956817627,2.941819906234741,3.040060043334961,0.0587692062364197,0.4911567506957589
2016-10-26,3.070199966430664,2.9883999824523926,3.013730049133301,-0.3757565611180347,0.4199369685656124
2016-10-27,3.080300092697144,2.980259895324707,3.0103600025177,0.328972913064729,0.4163346232092472
2016-10-28,3.111299991607666,2.9732298851013184,3.0103600025177,1.0063921688675093,0.441657324021036
2016-10-29,3.111299991607666,2.977999925613404,3.0103600025177,0.0,0.4425266629404806
2016-10-30,3.111299991607666,2.997080087661743,2.9863901138305664,0.0,0.433242211425956
2016-10-31,3.1063098907470703,2.997080087661743,2.9887499809265137,-0.1603863617798295,0.4358281586854958
2016-11-01,3.0935800075531006,2.997080087661743,2.9913198947906494,-0.4098072517455198,0.4460320035441745
2016-11-02,3.113300085067749,3.001569986343384,3.012120008468628,0.6374516730293323,0.4564235914221504
